Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Dominica,DMA,,,,,,,,0.952456544,5.369919019,4.215788689,12.39349896,3.637406039,3.687995575,12.09911672,34.37607425,19.90278844,10.90249627,9.503655252,7.712579058,,,13.26668749,4.394594098,4.147952444,2.21799425,3.739979981,2.774233677,4.024580433,2.924591631,6.218521498,3.190923232,5.557061534,5.471825593,1.569026042,0.015136735,1.317537458,1.677164505,2.436297155,0.999147458,1.179477874,0.856946805,1.303894035,0.17005533,1.453368004,2.394109821,1.681900799,2.202391326,3.632221293,6.359921833,0.006263571,2.999366305,1.131231365,1.356771478,-0.046411647,0.799250373,-0.843826985,0.141816226,0.296252889,0.989191119,
Denmark,DNK,1.255230126,3.451628586,7.377819548,6.105032823,3.092783505,5.449999999,7.064959697,8.207853558,8.005207104,3.487919244,6.514841417,5.869869591,6.562360903,9.30338298,15.27520622,9.605612075,9.010290836,10.92223781,10.21365457,9.611050379,12.30532408,11.76738743,10.12082568,6.908228812,6.29077936,4.678751452,3.678184119,4.019993457,4.53513301,4.772723424,2.641603064,2.395153317,2.096044429,1.25785668,1.992014638,2.083608424,2.126298023,2.182166779,1.84565122,2.497795444,2.903282032,2.337870003,2.424436612,2.075078206,1.154356931,1.817814583,1.924221385,1.693265862,3.416267943,1.30470991,2.31092437,2.758682261,2.397914857,0.78907178,0.56402054,0.452034154,0.25,1.14713217,0.813609467,0.758131573
Dominican Republic,DOM,-3.5621918,-3.900000001,9.157127992,8.579599619,2.107111501,-1.891659501,0.262927257,1.238344989,0.035976399,0.956628066,3.816666666,3.580028897,8.640731556,15.07953492,13.14076737,14.50172574,7.765550239,12.85352751,3.477850342,9.173805134,16.75313569,7.514638907,7.646243066,5.628623294,20.15167811,45.33617555,7.638972666,13.55072378,43.86383235,40.65791612,50.46247924,47.07915741,4.259026389,5.250338807,8.260767986,12.53595946,5.39929385,8.296567548,4.831665586,6.470541868,7.724135662,8.883068488,5.223367698,27.44971274,51.46085983,4.190202605,7.572805239,6.143566552,10.6446211,1.442151318,6.329932201,8.459362886,3.694549458,4.830950967,2.998642261,0.836746347,1.614166072,3.279556947,3.56443426,1.81060377
Algeria,DZA,,,,,,,,,,,6.599999999,2.626641651,3.65630713,6.172839506,4.699612403,8.230316653,9.430735402,11.98928332,17.52392345,11.34860051,9.517824498,14.65484264,6.54250963,5.96716393,8.116397955,10.48228704,12.37160917,7.441260913,5.911544964,9.304361258,16.65253439,25.88638693,31.66966191,20.54032612,29.04765612,29.77962649,18.67907586,5.733522754,4.950161638,2.645511134,0.339163189,4.225988349,1.418301923,4.268953958,3.961800303,1.382446567,2.311499185,3.678995747,4.858590628,5.737060361,3.911061955,4.524211505,8.891450911,3.25423911,2.916926921,4.784447007,6.397694803,5.59111591,4.269990205,1.951768211
East Asia & Pacific (excluding high income),EAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.174881273,9.342126885,6.462561711,8.19137132,6.965681278,7.52351717,5.736905834,7.65824302,5.818181818,7.313482593,5.608028434,8.614831536,4.290728517,2.158518106,4.272670245,3.225083615,3.703697975,4.229497702,5.444812131,4.866320488,4.816765313,10.22666455,4.219030521,3.689012297,5.35604779,3.026963911,2.913541936,3.142990509,1.221270061,1.798457463,2.987725468,3.329910633,2.779171934
Early-demographic dividend,EAR,,,,,,,4.743833017,2.034791267,2.206586396,3.081063022,3.787781752,4.214523659,6.236620675,12.439417,19.28777545,13.01921311,10.06953803,11.98928332,9.04398827,11.34860051,15.4796722,12.97469747,10.25880886,10.47714381,8.903493619,9.353330813,12.37160917,9.874696091,9.65374763,9.850409258,13.09228991,15.19245641,10.40363856,10.36115574,10.38647343,10.11143161,8.977152338,7.087005912,6.661398657,5.181487799,3.993280471,3.779293122,4.237912219,5.603476754,4.433141367,4.869396969,5.796523376,6.21439995,10.5458043,4.530176591,4.156727227,5.826216088,5.018041554,4.827787055,4.129243069,3.09551722,3.371530035,3.463185945,4.061163388,3.03058665
East Asia & Pacific,EAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.685987788,7.887323944,6.415539635,7.819191447,6.49734556,6.212678645,4.887608396,5.649908939,4.6277666,5.52480986,3.727657602,5.491011804,1.983824272,1.591969175,3.577554521,2.32033006,2.289156627,3.23751394,3.037023326,3.936162599,3.764002592,8.342086349,1.62173014,3.05725467,5.082594039,3.014899503,2.582687661,2.510876333,0.78951789,1.265344873,1.850787675,2.432841176,1.773101825
Europe & Central Asia (excluding high income),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0741297,125.9152347,39.3575,15.94059941,10.57716115,22.68367181,18.70073428,8.562801065,5.698990479,4.721553366,6.961261359,8.179160368,7.795259728,8.591466822,12.37985319,3.436745279,6.419565091,7.687251034,3.135311983,3.69143977,3.025060397,4.006508237,1.705179412,3.175309864,2.611216472,2.889860737
Europe & Central Asia,ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.924534287,14.41127089,10.87407898,8.934511217,6.985188382,4.853334169,4.10551102,2.352456632,3.604452523,4.155841272,2.77116472,2.291253313,2.760107817,2.560161323,3.192884922,2.915982619,6.059740463,1.539132307,2.418906395,3.67125,2.770890453,1.733619743,0.592255589,0.338705695,0.372761399,1.875100596,2.013220754,1.784150974
Ecuador,ECU,1.676599126,3.985620506,2.870885315,5.939509059,4.034204538,3.069070662,5.453726928,3.818138157,4.31765613,6.326681449,5.129987488,8.38402539,7.881893607,13.01176205,23.32135427,15.36298569,10.67139375,13.01405518,11.65007264,10.26625623,13.04898406,16.38747454,16.25796959,48.43387471,31.23023908,27.98321603,23.03022611,29.50399725,58.21628654,75.6481901,48.519113,48.80382775,54.34083601,45,27.44252874,22.88613303,24.37308869,30.64298008,36.09843316,52.24235091,96.09411369,37.67802094,12.48401857,7.929410005,2.742181329,2.407769783,3.298748463,2.27618478,8.40009594,5.159968292,3.554377346,4.474532658,5.10172181,2.721775777,3.589220166,3.966646233,1.728264633,0.417335589,-0.224103246,0.266012515
"Egypt, Arab Rep.",EGY,0.332829047,0.693606755,-3.003076588,0.746645708,3.660982949,14.83900446,9.036440658,0.701897484,-1.675759425,3.409820282,3.762898596,3.140421714,2.102363346,5.112184039,10.02431775,9.669695482,10.31741589,12.73216279,11.07810038,9.904360512,20.81922493,10.31728422,14.82300885,16.07987388,17.03636638,12.10675606,23.86428982,19.69359331,17.66348615,21.26186709,16.75637471,19.74854482,13.63742417,12.08979229,8.154231286,15.7422305,7.187103697,4.625605788,3.872575464,3.079499126,2.683805353,2.269757205,2.73723855,4.507776363,11.27061933,4.869396969,7.644526445,9.318969058,18.31683168,11.76349544,11.26518827,10.06492599,7.111729433,9.469719811,10.07021547,10.37049034,13.81360621,29.50660839,14.40146578,
Euro area,EMU,1.741188372,1.870849614,2.752672133,2.921641663,3.656736639,3.666477086,3.432369175,2.987546067,3.24282618,2.648069614,4.140653688,5.016319277,5.906253517,7.915543045,14.66484789,12.22706292,9.711421109,9.767464736,7.573712239,8.465334904,13.54006971,11.50975584,9.584927647,8.669271598,7.067656383,5.195621954,2.538525918,3.159407641,2.700815275,3.765480483,3.44831218,4.047036816,5.163784654,4.569070885,4.129921816,4.222816141,2.978924865,2.109245627,2.227707327,1.66345995,2.853030393,2.785165427,2.465323192,2.098472191,2.225679164,2.487696652,2.666314946,2.453965281,4.075660764,0.368041998,1.525516021,3.289449396,2.485673529,1.219993423,0.24104743,0.037514381,0.183334861,1.381458714,1.703497947,1.445667015
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,1.177758035,0.809255325,5.70648671,8.74369245,6.979250995,13.21413526,6.240359156,6.39164209,4.954360592,2.160340151,5.73115584,8.23688063,8.272287728,11.41670926,15.68037832,16.95328243,17.62487561,24.5380634,19.77368321,15.66022668,15.5618949,14.54935868,14.41499582,12.17408352,11.28026367,8.814454809,8.794939747,5.248021767,4.837264699,6.791437533,6.721825301,5.934211113,5.924534287,4.569070885,4.718413284,4.673803185,3.558840831,1.971078904,1.834329229,2.31034695,3.433516755,3.589834949,3.065765372,3.039233684,3.03920165,3.368453988,3.515374911,2.787030473,4.075660764,-0.287996835,1.79988133,3.196146412,2.446000185,1.408546292,-0.150870313,-0.500461321,-0.202671741,1.956083333,1.675067615,0.699536242
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81194903,47.65469062,28.77661372,23.05034335,10.58187893,8.208333333,3.296110897,4.018489525,5.748279817,3.571912702,1.334991165,3.048111075,4.079714232,4.437620424,6.601326031,10.36235803,-0.078408311,2.97204512,4.981901315,3.933399873,2.78056659,-0.106175147,-0.492326007,0.148684908,3.417235495,3.436326884,2.277259312
Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675089102,13.6740452,3.327370479,9.969971235,12.29947631,17.24040083,44.35668588,8.483644045,-27.78737253,32.01478882,23.37858236,7.464021929,6.890019516,9.56889956,6.628133372,10.68711503,13.83303566,15.80963217
European Union,EUU,1.741188372,2.077129487,3.553503604,2.921641663,3.416280397,3.986613884,3.703356298,3.319317546,3.24282618,2.67462366,4.506094218,5.240974171,6.007389699,7.749086129,13.16360261,10.46757583,9.347052796,9.767464736,7.755245963,8.22168693,12.91144233,11.76738743,9.584927647,8.669271598,7.673802622,5.395497315,3.678184119,4.019993457,4.53513301,6.25983138,6.149565312,5.484742751,6.217376909,4.854166667,4.718413284,4.426645503,3.558840831,3.11207792,2.415517872,2.157179181,3.15076707,3.37396699,2.424436612,2.09199839,2.286217068,2.487696652,2.666314946,2.510665652,4.164971935,0.839262247,1.531122704,3.289449396,2.662841655,1.219993423,0.199343827,-0.06164468,0.183334861,1.429107433,1.73860862,1.630522608
Fragile and conflict affected situations,FCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44804765,10.11885144,10.37644993,30.13616904,15.36135118,11.4775286,6.329631512,5.77807679,3.812372054,3.361375308,5.187011919,5.450667406,6.480994182,3.615948974,7.240349393,5.11757816,4.541802412,11.03326406,4.362348293,3.41763267,5.064348151,5.985904973,2.605818027,1.854898504,1.450690576,2.269870148,2.278115309,2.96760366,
Finland,FIN,3.418127254,1.691001915,4.383982782,4.996381886,10.27586074,4.940588068,3.873654019,5.377781834,9.191667995,2.205610935,2.740420431,6.475765431,6.662497835,10.75447188,16.9364,17.81139723,14.34269309,11.79334692,7.799350746,7.466961513,11.59461925,11.30575665,9.584927647,8.366292606,7.067656383,5.195621954,2.933579204,4.113028862,5.085928614,6.592909802,6.149565312,4.310212898,2.919323193,2.190653196,1.088556776,0.791239407,0.629194238,1.192558834,1.399473786,1.162231557,3.042100807,2.578440801,1.571220128,0.877440386,0.187120559,0.62387445,1.566663807,2.510665652,4.065953554,-9.17E-07,1.184135232,3.416807543,2.808336226,1.478286157,1.041196212,-0.20792884,0.356684501,0.754015047,1.083820984,1.02409393
Fiji,FJI,,,,,,,,,,,4.124178563,9.138193689,21.97850406,11.08531821,14.49846951,13.06488098,11.43243643,7.00630445,6.108071005,7.80675825,14.49287441,11.18066676,7.031556894,6.704183998,5.291217611,4.420972396,1.798842484,5.663774759,11.75832688,6.189354034,8.19137132,6.49734556,4.883022716,5.206589252,0.816666667,2.165647214,3.050161812,3.368140064,5.711681604,1.96867366,1.0921646,4.272670245,0.762032086,4.172747778,2.827485194,2.365764538,2.490836388,4.803706413,7.732278579,3.13103559,3.689012297,7.278117827,3.423375234,2.913541936,0.519306475,1.374885426,3.863225382,3.347578348,4.081476376,1.773101825
France,FRA,4.139935755,2.400461045,5.331280071,4.999152898,3.211191703,2.703104559,2.602000766,2.791777094,4.543204864,6.045962842,5.299641246,5.397518656,6.063003097,7.380601064,13.64931747,11.68592725,9.625495782,9.494554672,9.250558467,10.64673417,13.56257885,13.31440557,11.97847195,9.459548472,7.673802622,5.831099739,2.538525918,3.288898214,2.700815275,3.498302207,3.19428338,3.213407324,2.363760463,2.104462771,1.655515329,1.796481421,1.982883651,1.20394294,0.651126868,0.537141639,1.675959887,1.634780795,1.923412287,2.098472191,2.142089646,1.745869364,1.675124496,1.48799806,2.812861949,0.087620478,1.531122704,2.111597952,1.954195316,0.863715498,0.507758823,0.037514381,0.183334861,1.032282751,1.850815083,1.108254923
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.158518106,0.502497351,-0.111442426,0.126643348,2.276696982,4.257699782,4.637370086,3.30634278,8.423725662,6.393602577,3.313709631,5.082594039,5.01850353,1.752327374,0.650284892,-0.298115837,-1.037468064,0.522623903,,
Gabon,GAB,,,,7.158333332,3.328408119,2.438473696,3.644111381,1.977741547,2.335604059,2.975139247,3.812664908,3.863260897,3.487091643,6.207141168,12.07280419,28.45294264,20.17156446,13.85256909,10.7641691,7.952698538,12.34035926,8.706502149,16.68579688,10.67193676,5.857142857,7.354925776,6.285355123,-0.946185689,-8.776119403,6.740837696,7.725321888,-11.68611269,-9.542913303,0.533746556,36.1162457,9.646531041,0.689693377,3.973450075,1.448738543,-1.936603976,0.504920026,2.137620527,0.036682889,2.235353136,0.408205307,3.708333333,-1.409401366,5.030318837,5.264301456,1.885707546,1.461544027,1.263317078,2.652418287,0.505441059,4.690457518,-0.338795189,2.106707128,2.651925831,4.749066521,2.464567562
United Kingdom,GBR,1.003575704,3.44749623,4.196498882,2.01854356,3.281586947,4.773774554,3.909617792,2.482115605,4.697427988,5.44666363,6.366568417,9.444837423,7.071098395,9.196033167,16.04401119,24.20728767,16.55952256,15.84026675,8.263141039,13.42127998,17.96592427,11.87662651,8.598863833,4.609303273,4.960710978,6.07139434,3.427609404,4.148922321,4.155351716,5.760249092,8.063460909,7.461782957,4.591549296,2.558577969,2.219012605,2.697495183,2.851782364,2.201143135,1.820561637,1.752950801,1.182956242,1.532349603,1.520402459,1.376500385,1.390397567,2.08913649,2.455661664,2.386561508,3.521408563,1.961731736,2.492654725,3.856112447,2.573234797,2.291666667,1.451120163,0.368046842,1.008417368,2.557755776,2.292839903,1.738104601
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7171522,39.3575,7.087617629,3.566807813,19.19267582,4.063962014,4.646044421,5.5878373,0.837734532,5.656326362,8.247090431,9.160965084,9.244897456,9.999487616,1.727514611,7.110178975,8.542933333,-0.943658853,-0.512058411,3.068812104,4.003578207,2.134927139,6.035317253,2.615244714,4.852898217
Ghana,GHA,,,,,,26.44478485,13.23788546,-8.422485898,7.894736842,7.317073163,3.030303031,9.558823537,10.06711409,17.68292682,18.13471503,29.8245614,56.08108108,116.4502165,73.09166667,54.44128833,50.07013934,116.503604,22.29556641,122.8745146,39.66531379,10.30544067,24.56541608,39.81506788,31.35926763,25.22369203,37.25906649,18.03143901,10.05611674,24.95984247,24.87025544,59.4615537,46.56101968,27.88520864,14.62416667,12.40866891,25.19321937,32.9054089,14.81624006,26.67494973,12.62457406,15.11818572,10.91516997,10.73272807,16.52214331,19.25071443,10.70756812,8.726836831,7.12635006,11.66619231,15.48961603,17.1499695,17.45463471,12.37192155,7.808765166,7.175922847
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37330259,34.6952706,18.17556561,23.06561294,4.68438869,15.46198107,21.35046642,15.22510139,11.88789561,7.070933095,10.82180835,8.172116963,8.91452597,9.826001808,9.470697164
"Gambia, The",GMB,,,1.787617876,4.616128253,-4.535653781,1.218036622,0.239081925,1.407218954,4.17875343,5.012040939,-1.98509388,3.05622578,8.698119901,6.918608446,9.23631036,25.925,17.02733108,12.38973083,8.855345912,6.128957707,6.824615652,5.944227006,10.85584546,10.63630368,22.09845941,18.31988487,56.56017201,23.52916696,11.69058689,8.275016088,12.16778411,8.64234326,9.486542506,6.463804228,1.710206323,6.980974418,1.099488708,2.7812279,1.114188412,3.812372054,0.844969567,4.492596092,8.609124744,17.03286654,14.20674328,4.838621775,2.056503424,5.369134738,4.443654909,4.561506877,5.049680759,4.795882662,4.254321998,5.699129896,5.947999357,6.808454946,7.228792721,8.034189745,6.520968239,7.115676256
Guinea-Bissau,GNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28178263,80.78814064,33.00197783,57.59528475,69.5836364,48.10816607,15.17634743,45.36530836,50.73405496,49.10092358,8.01375519,-2.086305132,8.636320949,3.348122655,3.300121753,-3.502585511,0.883302697,3.329199228,1.954737176,4.617437722,10.46007314,-1.651397336,2.517851402,5.046102263,2.130545803,1.207125557,-1.509244606,,,,,
Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.64042409,-13.17447275,2.523659306,6.166153846,0.857871551,-3.425287356,-4.278743156,5.452284737,31.84101684,19.87243495,4.540727715,3.016505407,7.935710698,0.37226617,4.802288869,8.825389259,7.592478498,7.323543994,4.219687871,5.631633514,4.415899842,2.803738318,6.551766912,4.691065677,7.78916548,4.805389222,3.656620483,2.948876946,4.309998661,1.676630853,1.411939155,0.745599218,1.349884388,1.238698602
Greece,GRC,1.47783379,2.103561662,-0.475436213,3.184716045,0.617284452,3.220861496,4.903408334,1.841330313,0.139057819,2.638886495,2.841681991,3.28947824,4.331215999,15.38463516,26.56083438,13.62876803,13.02429447,12.36977333,12.57243712,19.09417785,24.67589123,24.50606684,20.99108482,20.17948325,18.45685214,19.31465181,23.01544655,16.3968916,13.52883553,13.65556787,20.43349964,19.45584256,15.87706538,14.41127089,10.87407898,8.934511217,8.194548902,5.536006784,4.766221864,2.636637863,3.15118063,3.37396699,3.629358946,3.530651885,2.898848959,3.54507354,3.19594393,2.895001475,4.152797447,1.210084518,4.712972862,3.329864062,1.501527961,-0.922168807,-1.311210501,-1.736036796,-0.825651782,1.121235477,0.625629147,0.252978044
Grenada,GRD,,,,,,,,,,,,,,,,,,18.45688351,18.13537676,20.88288288,21.82143389,18.78747094,7.812741412,6.095347282,5.659612787,2.501384924,0.557079904,-0.872333388,4,5.592948718,2.724237365,2.644603679,3.778337531,2.808599168,3.770657673,1.868824753,2.032351721,1.24452783,1.377693304,0.577427639,2.181818182,3.140993052,1.06721548,2.154928099,2.312916782,3.475806938,4.25195322,3.858829225,8.033273277,-0.30865478,3.436509059,3.033472803,2.41077704,-0.043999786,-0.983603056,-0.515448031,1.650389944,0.908458256,0.804102313,
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,-1.190693153,-0.553335383,2.052550232,0.151450899,-0.193563997,-0.8,0.684261974,0.485436893,1.926328502,2.097280645,2.344339349,-0.453591881,0.529703252,13.79603399,16.49489669,13.15924438,10.725,12.32457969,8.28797625,11.34338588,10.82384323,11.43306795,0.307385561,4.538678151,3.406750118,18.6867913,36.9311213,12.32321328,10.83270377,11.3871322,41.22186714,33.16642192,10.045918,11.81969017,10.85532115,8.411413123,11.05691653,9.232902949,6.613460705,5.213610586,5.977577347,7.285873666,8.132630543,5.603476754,7.578622473,9.108649857,6.560852828,6.821617536,11.35576113,1.859102547,3.859509098,6.214123931,3.781807547,4.343371313,3.418361697,2.388720328,4.448441999,4.424536552,3.751861867,3.69998398
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21052632,7.094711973,3.555670906,4.586466165,7.538219399,6.14854333,2.627413142,5.341015214,5.980978141,4.668466224,6.925543039,6.677157904,12.20015444,8.10202207,2.952300964,3.733377577,4.977735637,2.391935213,1.901251819,0.852630498,-1.001734328,0.836008062,1.904656155,1.282842884,2.087230892
High income,HIC,,,,,,,,,,,,,,,,,,,,,13.54920197,11.50975584,9.121382039,6.480430195,6.081602295,4.678751452,2.841781237,3.653804338,4.468772419,5.169964956,5.403953982,5.295414972,4.028927377,4.144819542,2.801526937,3.361391073,2.851782364,2.337689937,1.955085577,1.943859844,2.63474462,2.602128552,2.041091026,2.049840306,2.170859077,2.57318411,2.533992583,2.787030473,4.595489048,1.499974279,1.961884683,3.375950177,2.710563855,1.491503568,1.054753044,0.319695857,0.443258966,1.547542288,1.850815083,1.615199887
"Hong Kong SAR, China",HKG,,,,,,,,,,,,,,,,,,,,,,,10.97046414,9.885931559,8.650519031,3.503184713,3.384615385,5.654761905,7.887323944,10.18276762,10.42654028,11.15879828,9.652509653,8.802816901,8.737864078,9.077380952,6.275579809,5.776636714,2.912621359,-4.009433962,-3.685503686,-1.658163265,-2.983138781,-2.673796791,-0.274725275,0.826446281,2.01411015,2.030117122,4.296490653,0.576519916,2.313705055,5.276561068,4.063860668,4.323570432,4.438502674,2.995391705,2.411135968,1.480582524,2.407717452,2.864927988
Honduras,HND,-1.746238157,1.562992374,1.092150171,3.081456019,4.472101471,3.18627451,1.784234657,2.091840987,1.86122449,1.258214457,2.880886427,2.223247942,3.612281758,5.193201627,12.84954775,8.376162506,4.883418958,8.434707719,5.748324646,12.13535589,18.06154304,9.405691261,8.982621706,8.252811658,4.726368159,3.362675236,4.352723832,2.487154022,4.491257636,9.850409258,23.32256644,33.97226025,8.759886253,10.74864672,21.72934688,29.46452923,23.83783531,20.19986676,13.66810775,11.66374098,11.04803493,9.674155569,7.69050972,7.674166394,8.113790971,8.809060748,5.577752077,6.936214709,11.40342708,5.496342738,4.69889065,6.762279573,5.196186155,5.161898986,6.129249303,3.15783118,2.724612233,3.934360844,4.347349378,4.365871598
Heavily indebted poor countries (HIPC),HPC,,,,,,,,,,,,,,,,,,,,,,,,,,,7.60167916,7.632790089,6.930686172,8.644006017,9.393326699,8.819640997,9.523477191,9.37034416,34.08336407,14.37880865,10.03112033,8.169021441,6.208016087,3.598898164,4.608229989,4.939449777,4.137232488,5.302976974,4.571729557,8.448726423,6.78459655,7.603159161,10.98245389,4.388676021,4.337721767,6.595838192,6.377978656,5.032306702,3.534368561,4.028495189,4.779329124,5.318716052,3.494458489,2.616954226
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,50,133.3332637,185.7142857,1400,500,122.2222222,625,1500,107.3275862,3.95010395,4.3,4.170661553,6.396686608,4.019138756,4.611315547,3.776702467,1.671784374,1.767337808,2.055396791,3.317178244,3.189825915,2.899282756,6.076968388,2.378528459,1.030555053,2.272727273,3.412073491,2.216582064,-0.21519616,-0.464499005,-1.125,1.129372103,1.50012501,0.771820346
Haiti,HTI,-5.030041596,3.779706383,-0.55490426,4.306821754,9.162145871,2.263942573,8.301835853,-2.935310981,1.316211878,1.413181242,1.368493407,9.579583282,3.189693969,22.73891948,14.95069734,16.77357032,7.038152278,6.491900581,-2.673594984,13.0939243,17.77830525,10.85833333,7.359242276,10.24366335,6.402032391,10.64883901,3.279926634,-11.44946461,4.105468059,6.923905037,21.27603201,15.41990737,19.35849465,29.70597151,39.33161954,27.60818517,20.58359621,20.55900734,5.26903547,3.004394216,9.333221976,13.31672224,7.032874062,28.69957779,21.03183393,13.97300833,11.34521522,6.557227726,15.28177448,0.39388604,4.827341901,6.332794838,5.018041554,4.765024048,3.4381666,6.731840697,11.50290739,10.68008872,12.48141112,
Hungary,HUN,,,,,,,,,,,,,,3.387978142,1.797040168,3.842159918,5.228398333,3.908895696,4.687142749,8.976412347,9.285857439,4.661413944,6.835805083,7.279895733,8.467854876,6.942345019,5.291661701,8.674314177,15.72354907,17.149152,28.36959965,34.81754291,23.65572078,22.46423461,18.86807499,28.30546837,23.46903019,18.30507441,14.15378965,9.997744093,9.803610169,9.116809117,5.265448216,4.661016949,6.744346796,3.561517114,3.930326038,7.958745165,6.042512539,4.211711712,4.855557957,3.929920989,5.652145171,1.73319985,-0.227566271,-0.06164468,0.394769307,2.348242812,2.850247926,3.338586354
IBRD only,IBD,,,,,,,,,,,,3.635252358,5.888594523,12.86885393,19.35774314,12.87918183,10.31741589,11.82027754,10.35567228,12.88691006,17.7366548,14.39673884,10.81658525,11.83391091,12.47762721,11.52126074,12.37160917,10.75185899,12.77954421,12.67004209,16.65253439,19.26145853,12.84887389,13.52928514,21.56562377,12.98068691,9.79968339,7.145111609,7.695765175,5.019967649,4.783056798,5.472494359,4.297152039,4.507776363,4.710370601,4.869396969,5.640877722,6.160689311,10.02738482,3.730147866,4.063538973,5.789253288,4.505303853,4.005936136,3.589220166,3.129002745,2.351450967,3.316087622,3.216053831,2.784344052
IDA & IBRD total,IBT,,,,,,,,,,,,,,,,,,,,,,13.09757271,10.83180977,10.65412022,10.98386257,8.508374344,9.029510544,8.63767319,9.383471862,9.850409258,11.634757,12.44800857,10.05611674,10.79194132,21.14777086,11.66961464,8.977152338,7.106472427,7.064187144,4.567087529,4.366664513,5.147468002,3.86326682,4.634226744,4.463468407,6.349255065,6.134410957,6.21439995,10.32885236,4.29706573,3.980016152,5.818310283,5.006863194,4.341154898,3.526423372,3.143416962,2.818332881,3.347578348,3.207200124,2.781106312
IDA total,IDA,,,,,,,,,,,,,,,,,,,,,,,,,7.892516661,6.85681219,6.184778545,6.982529652,8.799083696,7.796156895,8.488646497,9,9.486542506,6.984599209,18.52890702,9.963515748,8.519774662,6.513285807,6.208016087,4.142654277,3.899529803,4.492596092,3.533042143,5.302387732,4.110650847,6.880937849,6.195074673,6.676000633,10.68773202,4.415003748,3.961388891,6.332794838,5.323128471,4.815071521,3.518478182,3.15783118,3.190561797,3.627096107,3.048914829,2.781106312
IDA blend,IDB,,,,,,,,,,,,,5.953322371,10.73503345,20.48861552,17.7427877,10.90249627,10.15994045,9.653523197,8.267046976,13.85818146,12.30778512,7.129906758,6.533108749,6.087166736,4.420972396,3.140323962,4.35289949,4.037037037,5.07405443,7.158880952,6.323448046,4.596318643,4.948889213,3.611358001,6.990592097,5.185760378,3.964378052,4.3942351,3.823217511,1.704504156,3.811317484,1.922921159,2.154928099,2.42976608,3.094490115,4.25195322,4.410997042,8.033273277,3.043618479,3.343426576,3.959315651,3.949361545,2.481944558,0.855694959,0.963840726,1.262290164,0.909095773,2.324144854,
Indonesia,IDN,39.59044369,13.69193154,131.3978495,145.9107807,108.994709,306.7631103,1136.254112,106,128.8430421,15.47987022,12.39946465,4.233748945,6.521749213,31.04188127,40.49179044,19.16569713,19.8286537,11.05208979,8.112582595,16.23276576,18.03543016,12.26590851,9.445423954,11.79974052,10.45503482,4.724536157,5.822666962,9.278656132,8.045367151,6.415539635,7.819191447,9.419058277,7.52351717,9.671893382,8.532005254,9.420323216,7.973280856,6.226141634,58.45104447,20.47783111,3.68861916,11.50011488,11.90011757,6.757317194,6.064059885,10.45319842,13.1086721,6.406562813,10.22666455,4.38641555,5.134204008,5.35604779,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,3.198346416,3.03058665
