Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599999905,,,,,,,,,,,,,,,,6.329999924,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14000034,8.460000038,7.289999962,6.800000191,7.949999809,8.170000076,7.289999962,7.380000114,5.070000172,3.980000019,6.400000095,7.446400166,6.682199955,5.577799797,5.104300022,3.856400013,3.694200039,4.184999943,4.097599983,4.112699986,5.098999977
Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,5.349999905,,5.010000229,,2.619999886,,,,,4.28000021,,0.59859997,,,1.7852,,,,
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.790000021,,,,,1.970000029,,,,,,,,,11.69659996,,,,,5.210000038,,6.119900227,,,
Middle East & North Africa,MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.46245414,,,,,,,,,,,12.79929323,,11.24030428,11.45984184,10.53730568,9.85648023,9.537261141,9.748514979,10.14687393,10.69253696,10.89863763,10.44958626,10.36581777,10.49703701,9.993702207,10.6314413,,
Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75999999,,,3.144999981,3.234999895,3.36500001,4.43599987,7.09499979,5.465000153,4.235000134,3.73300004,2.59800005,2.645999908,2.627000093,3.002599955,3.455300093,3.936500072,3.557899952,3.565999985,3.627599955,3.87409997,5.356400013,5.303299904,5.169799805,4.887000084,4.913899899,4.809400082,4.312699795,3.858999968,3.41960001,3.282900095,3.482800007
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,9.729999542,,,,,,,,12.47000027,,,,,,,,,,,,,,,,,25.37000084,,,,,,4.739999771,,,,,,,,
Middle income,MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.820414977,,,,,,4.931282343,,,,,5.280786316,,,,5.607223643,4.560932904,5.122758254,4.728217909,5.003597403,4.999394436,,,,5.315066142,
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,22,20.89999962,21.10000038,21.60000038,21.70000076,21.5,21.39999962,22.60000038,23.60000038,24.5,26.29999924,27.70000076,30,35.59999847,38.79999924,36,34.5,32.40000153,32.20000076,30.52000046,31.94000053,36.68999863,37.16130066,37.24990082,36.02539825,34.93450165,33.76129913,32.1794014,32.0196991,31.37750053,31.01639938,28.99609947,28.03030014,26.06839943,23.72439957,22.38120079,20.73559952,17.25740051
Mali,MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299999952,,,,,,,8.75,,,11.71000004,,,8.069999695,6.900000095,,6.350900173,6.375500202,7.729199886,1.366999984,7.414400101,1.619899988,
Malta,MLT,,,,,,,,,,,,,,,,,,,,,,,,8.5,,8.100000381,6.800000191,4.400000095,4,3.700000048,3.900000095,3.599999905,4,4.5,4.099999905,3.700000048,4.400000095,5,5.099999905,5.300000191,6.323500156,7.107299805,6.902100086,7.487699986,7.316599846,6.923299789,6.798299789,6.472300053,5.97660017,6.888800144,6.847400188,6.378099918,6.196100235,6.10559988,5.724699974,5.379000187,4.687099934,4.00150013,3.658200026,3.394599915
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0.765900016,,1.556100011,0.86589998,0.503400028
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44955842,,,,,,,,,,,13.70233424,,11.91406146,12.47437175,11.1622543,10.47023704,10.41283369,10.5054597,11.07771197,11.74179994,11.97915663,11.54700664,11.52226316,11.94596583,11.94425626,12.63942785,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.30999947,,19.39999962,17.14999962,19.09000015,19.64870071,19.67079926,19.97450066,19.49550056,17.99650002,17.54380035,17.72330093,16.07110023,15.17490005,15.12290001
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,6.199999809,6.800000191,,,,7.199999809,5.564799786,5.859899998,6.549399853,4.769299984,3.904900074,4.231200218,4.798099995,4.86070013,7.235099792,6.359399796,5.376599789,10.02719975
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,11.75,,,,,,,,,,,,,,,,3.829999924,,,4.570000172,,8.220000267,,,,,11.17000008,,,,,,,,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700000048,,,,,,,,,,,,,,,,,,3.426399946,,,,
Mauritania,MRT,,,,,,,,,,,,,,,,,,14.14000034,,,,,,,,,,,25.79999924,,,,,,,,,,,,,,,,,,,,,,,,9.864500046,,,,,10.33590031,,
Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.590000153,,,,,,9.139499664,8.204600334,5.903800011,8.337400436,9.523799896,9.040200233,8.475299835,7.169700146,7.257100105,7.653900146,7.447199821,7.472300053,7.322299957,7.467299938,7.409599781,6.813499928,6.752200127,6.426499844,
Malawi,MWI,,,,,,,,,,,,,,,,,,,,,,,,5.400000095,,,,,,,,,,,,,,,,,,,,,,0.941500008,,,,,,,,5.946499825,,,,28.66650009,,
Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,,,3.400000095,3.799999952,5.840000153,6.920000076,8.289999962,7.329999924,7.260000229,5.730000019,4.5,,3.710000038,4.110000134,,3.150000095,2.519999981,2.450000048,3.200000048,3.430000067,3,3.529999971,3.480000019,3.609999895,3.539999962,3.529999971,3.309999943,3.230000019,3.319999933,3.660000086,3.390000105,3.089999914,3.099999905,3.160000086,2.880000114,3.099999905,3.440000057,3.410000086,3.299999952,3.309999943
North America,NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.860272653,7.161274172,7.873672633,7.35058366,6.545279636,6.030580456,5.862186216,5.403989346,4.88265946,4.552359214,4.273892778,4.980674835,5.97585557,6.153825347,5.701941167,5.258057112,4.799920479,4.771044207,5.821535383,9.15733462,9.463626976,8.793477686,7.985249663,7.341974481,6.249047901,5.457552808,5.10136603,4.572171495,4.107470728,3.889240598
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.13999939,,,19.39999962,,,24.45000076,,,20.29999924,,,,22.09000015,,,,,,22.10000038,,16.77079964,19.02809906,18.52070045,,23.35180092,,19.87700081,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63999939,,,,,,,,16.30999947,,,,,13.97000027,,,,,14.59000015,,,,,
Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.470000029,,,,3.099999905,,,,,,0.316500008,2.176800013,,0.523899972,,,7.768899918,,
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,3.940000057,,,,,,,,,,,,,,,,,,,,,,,,,3.76970005,,3.703299999,4.562300205,4.31099987,7.059899807,8.388500214,,8.531000137
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,3.200000048,4.699999809,5.800000191,6,8.659999847,,,,,,,,,,,,,,7.599999905,6.409999847,5.369999886,5.309999943,4.889999866,6.199999809,8.159999847,7.829999924,,5.207699776,5.28000021,4.519499779,,,,,
Netherlands,NLD,,,,,,,,,,,,,,,,6,,5.880000114,,6.159999847,,7.920000076,,11.85070038,,10.48009968,,9.897199631,9.369199753,8.703499794,7.669799805,7.28429985,5.5552001,6.284999847,7.15929985,7.15749979,6.420800209,5.51060009,4.394000053,3.622499943,2.725399971,2.119299889,2.553999901,3.593400002,4.64620018,5.872499943,5.002399921,4.152699947,3.654200077,4.347000122,4.988999844,4.977300167,5.820899963,7.243000031,7.415800095,6.872000217,6.006299973,4.838600159,3.830499887,3.379899979
Norway,NOR,,,,,,,,,,,,,1.669999957,1.549999952,1.480000019,2.289999962,1.75999999,1.460000038,1.799999952,1.99000001,1.649999976,2.029999971,1.700000048,2.039999962,2.900000095,2.319999933,1.789999962,2.029999971,3.019999981,4.829999924,5.261000156,5.407000065,5.909999847,5.965000153,5.348999977,6.307300091,5.03579998,4.686699867,3.736900091,3.246599913,3.457900047,3.738300085,4.021900177,4.220600128,4.256299973,4.380700111,3.398600101,2.493400097,2.549900055,3.102900028,3.521399975,3.214900017,3.122800112,3.423099995,3.483799934,4.295899868,4.678899765,4.162099838,3.799700022,3.687200069
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,1.850000024,,,,,,,,,1.327900052,,,,,,,3.880000114,,11.35540009,,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76000023,,,,,,,,,22.95999908,,13.2816,,,,,,
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,4.185800076,4.213600159,5.770400047,7.3052001,7.981999874,10.61400032,10.66699982,9.803999901,8.354000092,6.460999966,6.289999962,6.856999874,7.717999935,7.022999763,6.130000114,5.433000088,5.282000065,4.750800133,4.005000114,3.806999922,3.857000113,3.661000013,4.166999817,6.120999813,6.55700016,6.491000175,6.931000233,6.264999866,5.751999855,5.354300022,5.099999905,4.702000141,4.299300194,4.071899891
OECD members,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.943449478,6.548977005,7.264090641,7.699116529,7.810301347,7.570071573,7.54149541,7.251937987,7.216104931,7.173828244,6.781482214,6.630193698,7.179717093,7.299321325,7.188570709,6.829465586,6.086968529,5.814304208,6.138979373,8.283091536,8.433056745,8.031384803,8.00846922,7.927712779,7.407954256,6.829464627,6.414273727,5.88537572,5.44139177,5.383528483
Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.141776562,,,,,,,,3.269999981,,1.799999952,
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,,,,,,,,,,,,2.089999914,2.150000095,2,1.669999957,1.700000048,1.899999976,1.899999976,4.179999828,4.119999886,4.010000229,3.819999933,3.819999933,4.300000191,4.159999847,3.970000029,3.970000029,3.049999952,2.160000086,2.029999971,1.970000029,5.849999905,5.179999828,4.28000021,4.260000229,5.03000021,4.789999962,5.809999943,5.699999809,5.349999905,7.159999847,6.880000114,7.829999924,7.489999771,7.400000095,7.050000191,0.582099974,0.397700012,0.423099995,0.535000026,0.652899981,0.796000004,,2.953700066,1.826799989,3.565900087,,,4.083199978,
Panama,PAN,,,,,,,,,,,7.099999905,7.599999905,6.789999962,6.989999771,5.800000191,6.409999847,6.670000076,8.729999542,8.06000042,8.779999733,,,8.409999847,9.710000038,10.07999992,12.34000015,10.52999973,11.84000015,16.32999992,16.30999947,11.60000038,16.12000084,14.67000008,13.26000023,14,14.01000023,14.31999969,13.36999989,14.02000046,11.75,13.52999973,14.71000004,14.10999966,13.61999989,12.43999958,10.32999992,9.109999657,6.78000021,,6.559999943,3.713000059,2.311199903,2.390599966,2.300499916,2.722800016,3.00180006,3.314599991,3.899800062,3.894099951,4.739200115
Peru,PER,,,,,,,,,,5.900000095,4.840000153,4.570000172,4.400000095,4.230000019,4,4.920000076,5.199999809,5.820000172,6.5,7.119999886,6.96999979,6.769999981,6.980000019,9.199999809,10.5,11.78999996,5.320000172,3.630000114,,7.920000076,8.600000381,5.800000191,9.399999619,9.869999886,,,7.070000172,7.690000057,7.75,7.989999771,7.800000191,7.880000114,5.799200058,4.78760004,4.900800228,4.860499859,4.259500027,3.914900064,3.818500042,3.730200052,3.300800085,3.268300056,2.935499907,3.204600096,2.851300001,2.914900064,3.378900051,3.348700047,3.106899977,3.029900074
Philippines,PHL,,,,,,,,,,6.699999809,,5.28000021,5.360000134,4.769999981,3.210000038,3.829999924,4.800000191,4.46999979,4,3.5,4.75,5.360000134,5.5,4.889999866,7.03000021,6.070000172,6.429999828,9.100000381,8.340000153,8.420000076,8.130000114,10.59850025,9.866100311,9.288900375,9.483300209,9.526100159,8.563799858,8.777199745,10.25399971,9.808699608,11.18929958,3.698199987,11.51000023,3.527299881,3.553499937,3.795200109,4.052299976,3.434200048,3.719899893,3.858099937,3.605099916,3.592200041,3.504199982,3.49729991,3.599900007,3.067899942,2.688899994,2.551800013,2.338399887,2.237299919
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.760000229,,,,,7.03000021,,,,,3.300100088,,,,,4.179999828,,,,,,,,,1.356899977,,,,,
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.699999809,,,,,,,,,,2.920000076,,,,,,,,,,2.001699924,2.619999886,,,,,,,,
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31900024,13.99800014,14.44400024,13.3380003,12.35400009,10.96440029,9.935400009,12.28979969,16.31310081,18.37339973,19.89489937,19.3696003,19.07279968,17.7458992,13.84049988,9.601699829,7.117599964,8.166799545,9.637200356,9.631699562,10.08769989,10.32590008,8.989800453,7.500999928,6.16079998,4.88740015,3.845499992,3.277299881
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,,,,,,,,,,,,11.52000046,11.82999992,11.60999966,13.13000011,,19.64999962,19.04000092,16.72999954,14.52999973,17.10000038,17.82999992,19.90999985,22.23999977,20,20.67000008,19.53000069,17.01000023,15.01000023,14.60000038,14.52000046,16.18000031,16.93000031,16.90999985,14.60000038,13.93000031,13.64000034,13.80000019,13.46000004,11.81000042,10.07999992,11.39999962,11.93999958,11.77999973,10.31000042,11.35000038,11.01000023,10.93000031,11.47999954,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,12,11.80000019,10.80000019,9.199999809,8.300000191
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,1.769999981,4.5,6.400000095,,7.889999866,7.940000057,,,,7.300000191,,8.180000305,8.698200226,7.376699924,6.010499954,5.130099773,4.64440012,3.919100046,3.984600067,5.300300121,6.713099957,7.063700199,7.297699928,6.571199894,4.652400017,4.578000069,3.809400082,3.828399897,4.496600151,6.131599903,6.316599846,7.581699848,7.647399902,7.963699818,7.551700115,9.431900024,10.76990032,12.67720032,15.52680016,16.1833992,13.89410019,12.44439983,11.06620026,8.866999626,6.993400097,6.462999821
Paraguay,PRY,,,,,,,,,,,,,,,,,,,,5.690000057,4.110000134,,5.610000134,8.25,7.329999924,5.130000114,6.099999905,5.510000229,4.71999979,5.619999886,5.800000191,5.099999905,4.980000019,5.059999943,4.409999847,3.400000095,8.149999619,5.360000134,,9.399999619,7.610000134,,9.392999649,6.813899994,6.513199806,4.824699879,5.276500225,4.713300228,4.415200233,5.460199833,4.569099903,4.669499874,4.085499763,4.384699821,5.033800125,4.555799961,5.254600048,4.614600182,6.217299938,6.59469986
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62510014,21.49270058,27.46489906,23.00419998,23.21489906,20.01569939,19.01409912,18.28190041,22.91309929,20.45179939,21.41600037,17.59729958,19.20219994,19.89410019,20.5265007,23.00489998,23.93930054,25.6765995,26.2560997,25.3404007
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.759284785,,,,,,,,,,
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.734344803,6.542363596,7.116087173,7.633007546,7.63947812,7.181708914,7.316701267,7.175074131,7.221958444,6.956355388,6.389866132,6.234801991,6.638622607,6.73301181,6.528663331,6.224068469,5.87007267,5.469391798,5.814792367,8.025986615,8.325767615,7.961682917,8.014897882,7.92994396,7.41003531,6.821123133,6.440528651,5.868319207,5.340760428,5.007897878
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.699999809,,,,,,,,,,,,,,11.71000004,,,,,11.73999977,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.480000019,,0.870000005,0.519999981,0.310000002,0.310000002,0.449999988,0.560000002,0.479999989,0.280000001,0.200000003,0.170000002,0.150000006,0.140000001,0.109999999,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.260000229,,8.170000076,8.010000229,6.739999771,5.514200211,5.629199982,6.236999989,6.966700077,6.557899952,8.109999657,6.94990015,7.719099998,7.174399853,7.269499779,6.413099766,5.787499905,6.85890007,6.959199905,7.177400112,6.793700218,7.096000195,6.802100182,6.811800003,5.901400089,4.92689991,4.186900139,3.91170001
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.181000233,5.882999897,8.130999565,9.449000359,9.664999962,11.81299973,13.26099968,13.03600025,10.58100033,8.977999687,7.875,8.210000038,7.763000011,7.124000072,7.054999828,6.001999855,6.204999924,8.300999641,7.368800163,6.53550005,5.436299801,5.457699776,5.160099983,5.570899963,5.55880022,5.212299824,4.845900059,4.595399857
Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800000012,,0.300000012,,,,,0.560000002,,,,,,0.889999986,,,,,,,,,,,,1.16929996,,,17.35740089,15.11330032,
South Asia,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.537266945,,,,,,3.239466023,,,,,3.078605119,,,,,2.392050179,,2.69323549,,,,,,5.157840726,
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.199999809,,,,,,,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.570000172,5.71999979,5.590000153,5.650000095,5.889999866,6.039999962,
Sudan,SDN,,,,,,,,,,,,,,,,,,,19.39999962,,,,,13.19999981,,12.10000038,13.10999966,,,,,,,,,,,,,,,,,,,,,,14.80000019,13,,17.43980026,,,,,,,,
Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.650000095,,,,10.02999973,,,,,10.35999966,,,,6.757400036,,,,
Singapore,SGP,,,,,,,,,,,6.059999943,4.800000191,4.699999809,4.510000229,3.970000029,4.550000191,4.480000019,3.930000067,2.25999999,2.119999886,1.799999952,1.649999976,1.5,1.690000057,2.690000057,4.269999981,6.840000153,5,3.549999952,2.349999905,,2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,4.199999809,,
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.019999981,,,,0.693899989,,,,,,
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.420000076,,,,,,,,,,4.677999973,,,,,
El Salvador,SLV,,,,,,,,,,,,,,,,,,,3.730000019,6.789999962,13.34000015,,,,,16.95000076,8.630000114,,9.369999886,8.350000381,9.960000038,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.893199921,4.297299862,3.843100071,3.692600012,4.153999805,3.998300076,4.418300152,4.385000229,4.005700111,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,4.800000191,5.800000191,,,,7.199999809,6.900000095,6.900000095,6.199999809,6,5.300000191,5.5,4.300000191,4.199999809,5.099999905,3.900000095,3.900000095,5.099999905,4.400000095,4.099999905,3,2.799999952,,,,,2.109999895,1.629999995,,,4.019999981,4.369999886,5.059999943,5.190000057,6.079999924,6.610000134,7.380000114,6.449999809,,,
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.70479965,16.14220047,19.21759987,22.96619987,23.99990082,22.15369987,19.22340012,17.65970039,15.25739956,13.47700024,12.73270035,10.39480019
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14999962,,,,,,,,,,,
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,0.610000014,0.569999993,0.699999988,0.560000002,0.479999989,0.340000004,,,,,,,,,,,,,,,,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,,,,,,13.59000015,,,,,,,
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,16.37000084,19.53000069,,15.51000023,15.64999962,,17.28000069,15.64000034,12.69999981,8.390000343,10.88000011,10.56000042,10.63000011,13.60000038,,,,,9.489999771,,,,,8.720000267,7.150000095,7.539999962,8.100000381,6.599999905,6.940000057,7.21999979,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19999981,13.65400028,13.10900021,11.3409996,11.89400005,12.18659973,15.94709969,19.06159973,19.38249969,18.72100067,17.1196003,18.59939957,16.2560997,13.37279987,11.14340019,9.507599831,12.02540016,14.37940025,13.61740017,13.96329975,14.22049999,13.18410015,11.48079967,9.670200348,8.130999565,6.536300182,5.754199982
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.079999924,,8.510000229,8.239999771,7.150000095,6.907800198,6.646999836,7.388899803,7.324399948,6.917699814,5.682099819,5.921999931,6.478600025,6.011600018,6.505599976,5.950200081,4.818099976,4.370600224,5.856900215,7.236199856,8.166000366,8.840200424,10.10229969,9.667599678,8.962300301,8.000100136,6.564400196,5.107800007,4.445799828
Sweden,SWE,,,,,,,,,,1.889999986,1.50999999,2.549999952,2.700000048,2.460000038,1.980000019,1.620000005,1.610000014,,,,,,3.140000105,3.480000019,3.069999933,2.829999924,2.230000019,2.150000095,,1.460000038,1.832000017,3.243000031,5.722000122,9.329999924,9.579999924,8.897399902,9.546699524,10.35859966,8.940799713,7.606999874,5.465899944,4.73029995,4.965099812,5.554699898,6.693099976,7.48570013,7.06580019,6.160900116,6.234799862,8.350899696,8.609700203,7.804100037,7.975699902,8.052100182,7.953499794,7.431600094,6.989999771,6.718299866,6.364900112,6.832600117
Eswatini,SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.64999962,,22.5,,,,,,,,,,28.23999977,,,,,,,,,22.71769905,,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35000038,,,,,,,,9.81000042,,,5.5,,,,,,4.110000134,,,3.840699911,4.151199818,3.964900017,3.714900017,3.527800083,
Syrian Arab Republic,SYR,,,,,,,,,,4.300000191,6.400000095,7.5,4.699999809,4.5,5.099999905,4.809999943,6.199999809,5,4.5,3.799999952,,,,4.239999771,4.699999809,,,,,5.78000021,,6.75,,7.400000095,7.5,7.199999809,,,,7.599999905,,11.63000011,11.68000031,10.27999973,,,8.170000076,8.420000076,10.93999958,8.140000343,8.609999657,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.710000038,6.179999828,7.769999981,9.859999657,8.039999962,7.449999809,5.429999828,8.300000191,,,,,,,,,,,
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.767648716,2.594594162,2.549059608,2.795172387,3.111748923,3.058459093,3.217258855,3.330982249,3.835467194,3.612588297,3.593693785,3.773703479,4.341225194,4.315712578,4.317129715,4.457425623,4.349801988,4.189762605,4.37162709,4.218308192,3.928792348,3.870385041,3.797824495,3.741377002,3.756727297,,,3.567742757,3.49939145,4.399172469
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.517420151,6.981331683,8.382729188,8.500349101,9.052447305,9.937289246,10.83325126,11.56980999,10.16421406,9.795076781,9.697966231,9.466141146,9.21660054,8.612106642,8.00146565,7.018268106,6.903851473,8.938642003,8.602934786,7.905029733,7.419847309,7.480911187,7.545684142,7.527759275,7.468551751,7.114803461,6.934120714,6.90947416
Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22879982,,,,,1.98150003,,,5.468599796,2.203900099,,3.743999958,,
Thailand,THA,,,,,,,,,,,,0.189999998,0.50999999,0.430000007,0.469999999,0.449999988,0.600000024,0.899999976,0.75,0.920000017,0.930000007,1.25999999,2.660000086,2.900000095,2.900000095,4.929999828,3.5,5.769999981,3.039999962,1.389999986,2.210000038,2.630000114,1.350000024,1.49000001,1.346593142,1.100000024,1.070894122,0.872862101,3.404355526,2.968135595,2.388842106,2.599999905,1.820000052,1.539999962,1.50999999,1.350000024,1.220000029,1.179999948,1.179999948,1.49000001,0.621500015,0.660000026,0.579999983,0.206499994,0.575600028,0.596700013,0.688000023,0.829999983,0.765500009,0.716400027
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,1.200000048,1.700000048,2,2.599999905,2.700000048,3.200000048,3,2.700000048,2.299999952,2.5,2.400000095,2,2,2.200000048,2.5,,11.5,,,,,,,6.900000095,,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.007967621,,6.33119537,6.450582291,,8.081661491,8.554087203,8.179139637,8.887068413,9.649467353,,8.984608227,9.55369475,9.17354682,8.183179475,8.110535393,6.890870811,7.076659185,6.49347613,7.52022609,,6.360338964,6.387011119,6.2152833,5.97051955,6.500777961,7.824100068,8.180379863,8.179200781,8.402794101
